Filename,emotion_tone_Anger_normalized_score,emotion_tone_Anger_raw_score,emotion_tone_Anger_word_count,emotion_tone_Cheerfulness_normalized_score,emotion_tone_Cheerfulness_raw_score,emotion_tone_Cheerfulness_word_count,emotion_tone_Negative_normalized_score,emotion_tone_Negative_raw_score,emotion_tone_Negative_word_count,social_tone_Agreeableness_Big5_normalized_score,social_tone_Agreeableness_Big5_raw_score,social_tone_Agreeableness_Big5_word_count,social_tone_Conscientiousness_Big5_normalized_score,social_tone_Conscientiousness_Big5_raw_score,social_tone_Conscientiousness_Big5_word_count,social_tone_Openness_Big5_normalized_score,social_tone_Openness_Big5_raw_score,social_tone_Openness_Big5_word_count,writing_tone_Analytical_normalized_score,writing_tone_Analytical_raw_score,writing_tone_Analytical_word_count,writing_tone_Confident_normalized_score,writing_tone_Confident_raw_score,writing_tone_Confident_word_count,writing_tone_Tentative_normalized_score,writing_tone_Tentative_raw_score,writing_tone_Tentative_word_count
d_hilton_1.txt,0.0,0.0,0,1.0,0.0471428571429,7,0.0,0.0,0,1.0,0.12880952381,42,0.644414331623,-0.000833333333333,21,0.00817945671576,-0.117142857143,63,0.0,0.0,0,1.0,0.0238095238095,2,0.833122119816,0.0117857142857,3
d_hilton_10.txt,0.0,0.0,0,0.769576923077,0.0152307692308,3,0.0,0.0,0,0.862269482152,0.0721538461538,23,0.380499686127,-0.008,12,0.0526541435958,-0.0847692307692,40,0.673140384615,0.0152307692308,3,0.974404395604,0.0153846153846,1,0.0,0.0,0
d_hilton_11.txt,0.0,0.0,0,0.902731006766,0.0185915492958,3,0.0,0.0,0,0.983968392883,0.101830985915,32,0.987888723067,0.0119718309859,15,0.403825731219,-0.0414084507042,49,0.0,0.0,0,0.0,0.0,0,0.285052568935,0.00464788732394,1
d_hilton_12.txt,1.0,0.00980392156863,1,0.81,0.0161764705882,4,0.74,0.00323529411765,1,0.765615982005,0.0672549019608,44,0.298114638685,-0.00980392156863,31,0.0961258360943,-0.0726470588235,73,0.531800356506,0.0129411764706,4,0.0,0.0,0,0.855294117647,0.0129411764706,4
d_hilton_13.txt,0.0,0.0,0,1.0,0.0363,8,0.0,0.0,0,0.966189940539,0.0845,39,0.941457482691,0.0071,27,0.311590658571,-0.0476,66,0.196161290323,0.0066,2,1.0,0.05,5,0.517801954397,0.0066,2
d_hilton_14.txt,0.0,0.0,0,0.940713495484,0.0203703703704,4,0.835555555556,0.00407407407407,1,0.980643396638,0.093950617284,38,0.815945834365,0.00308641975309,24,0.0582929399755,-0.0820987654321,64,0.715813569232,0.0162962962963,4,0.0,0.0,0,0.227368279026,0.00407407407407,1
d_hilton_15.txt,0.0,0.0,0,0.981799891833,0.0306976744186,8,0.813761282786,0.00383720930233,1,0.982312719606,0.0979069767442,43,0.303202261351,-0.0096511627907,19,0.0617889300116,-0.0808139534884,63,0.446611295681,0.011511627907,3,1.0,0.0348837209302,3,0.0,0.0,0
d_hilton_16.txt,0.0,0.0,0,0.98710273771,0.033417721519,7,0.0,0.0,0,0.970887769074,0.0862025316456,38,0.366238855256,-0.00822784810127,20,0.0356874682902,-0.0944303797468,57,0.865478363262,0.0208860759494,4,0.953308016878,0.0126582278481,1,0.0,0.0,0
d_hilton_17.txt,0.0,0.0,0,1.0,0.045,6,0.0,0.0,0,0.98652016676,0.107878787879,41,0.91352032294,0.005,19,0.0381335936739,-0.0928787878788,52,0.100954545455,0.005,1,1.0,0.030303030303,2,0.74,0.01,2
d_hilton_18.txt,0.0,0.0,0,0.679851386689,0.0130263157895,3,0.0,0.0,0,0.980419955253,0.0934210526316,32,0.489038284678,-0.00526315789474,21,0.0300183805531,-0.0980263157895,52,0.30076110936,0.00868421052632,2,0.957859649123,0.0131578947368,1,0.0,0.0,0
d_hilton_19.txt,0.0,0.0,0,0.962329553218,0.0230769230769,7,0.0,0.0,0,0.61315807715,0.058951048951,46,0.968381587169,0.01,24,0.809811216793,-0.0148251748252,75,0.0834823692209,0.00461538461538,2,1.0,0.020979020979,3,0.0,0.0,0
d_hilton_2.txt,0.0,0.0,0,0.595561440678,0.011186440678,2,0.0,0.0,0,0.895423728814,0.0749152542373,16,0.302822139571,-0.00966101694915,8,0.0776897390867,-0.0757627118644,30,0.433546284224,0.011186440678,2,0.982515943694,0.0169491525424,1,0.404971278633,0.00559322033898,1
d_hilton_20.txt,0.0,0.0,0,0.896173996176,0.0183333333333,5,0.0,0.0,0,0.589797970956,0.0568518518519,32,0.948919002439,0.00814814814815,29,0.887227201444,-0.0109259259259,70,0.0465736245955,0.00305555555556,1,0.866574074074,0.00925925925926,1,0.0,0.0,0
d_hilton_3.txt,0.0,0.0,0,1.0,0.0589285714286,7,0.0,0.0,0,1.0,0.11625,28,0.251281307978,-0.0116071428571,15,0.00751915233872,-0.120178571429,45,0.758839285714,0.0176785714286,3,0.0,0.0,0,0.899904106221,0.0176785714286,3
d_hilton_4.txt,0.0,0.0,0,0.401212584643,0.0080981595092,4,0.0,0.0,0,0.712189670887,0.0641104294479,59,0.961246953919,0.00938650306748,37,0.532655813338,-0.0327607361963,105,0.164527080937,0.0060736196319,3,0.672819350553,0.00613496932515,1,0.225492306145,0.0040490797546,2
d_hilton_5.txt,0.0,0.0,0,1.0,0.05775,6,0.0,0.0,0,0.984778090363,0.10375,19,1.0,0.017,11,0.0835823254746,-0.07475,30,0.0,0.0,0,1.0,0.025,1,0.0,0.0,0
d_hilton_6.txt,0.0,0.0,0,0.971604826546,0.0253846153846,5,0.0,0.0,0,0.940998471727,0.0787692307692,27,0.772752738328,0.00246153846154,13,0.113049338708,-0.0696923076923,44,0.103876923077,0.00507692307692,1,0.0,0.0,0,0.747969230769,0.0101538461538,2
d_hilton_7.txt,0.0,0.0,0,1.0,0.0376315789474,8,0.0,0.0,0,0.98756322554,0.110350877193,47,0.940870496853,0.00701754385965,26,0.0164675857184,-0.10298245614,73,0.149816041903,0.00578947368421,2,0.851390977444,0.00877192982456,1,0.427327141383,0.00578947368421,2
d_hilton_8.txt,0.0,0.0,0,0.978203312393,0.0288349514563,6,0.0,0.0,0,0.968433900389,0.085145631068,47,0.609011867682,-0.00165048543689,22,0.0707460569515,-0.0783495145631,66,0.351045187582,0.00961165048544,3,1.0,0.0388349514563,4,0.495486748885,0.00640776699029,2
d_hilton_9.txt,0.0,0.0,0,0.941088885927,0.020412371134,4,0.763782712133,0.00340206185567,1,0.972070543756,0.0870103092784,42,0.477921626702,-0.00556701030928,22,0.0566293995351,-0.0828865979381,62,0.575162569389,0.0136082474227,4,1.0,0.020618556701,2,0.161917525773,0.00340206185567,1
d_james_1.txt,0.0,0.0,0,0.960451643628,0.0227173913043,15,0.783289855072,0.00358695652174,2,0.979790418649,0.0922826086957,127,0.148097736846,-0.0148913043478,68,0.0107743567102,-0.108079710145,195,0.730983222082,0.0167391304348,13,0.931154891304,0.0108695652174,3,0.672335395429,0.00836956521739,7
d_james_10.txt,0.0,0.0,0,0.97503160323,0.0271764705882,5,0.0,0.0,0,0.972313842632,0.0871764705882,36,0.431546773272,-0.00694117647059,22,0.00743004551967,-0.120588235294,63,0.942144537815,0.0271764705882,6,1.0,0.0352941176471,3,0.0,0.0,0
d_james_11.txt,0.0,0.0,0,0.885777533096,0.0179591836735,6,0.0,0.0,0,0.780465338486,0.0675510204082,54,0.671022790439,-6.80272108844e-05,41,0.199448500027,-0.0597278911565,97,0.317518705412,0.00897959183673,4,1.0,0.0204081632653,3,0.861918367347,0.0134693877551,6
d_james_12.txt,0.0,0.0,0,0.973546666667,0.0264,7,0.0,0.0,0,0.988680980787,0.113,58,0.984566371377,0.0112,17,0.0310057838661,-0.0974,72,0.0,0.0,0,0.9061875,0.01,1,0.153266666667,0.0033,1
d_james_13.txt,0.0,0.0,0,0.96275248512,0.0231578947368,5,0.0,0.0,0,0.986526896172,0.107894736842,55,0.889318576161,0.00447368421053,38,0.0651750218777,-0.0799122807018,82,0.448977443609,0.0115789473684,4,1.0,0.0263157894737,3,0.0,0.0,0
d_james_14.txt,0.0,0.0,0,0.875818917411,0.0176785714286,2,0.0,0.0,0,1.0,0.119464285714,26,0.171885576148,-0.0135714285714,11,0.0124190977397,-0.106607142857,38,0.155977520283,0.00589285714286,1,1.0,0.0535714285714,3,0.437016806723,0.00589285714286,1
d_james_15.txt,0.0,0.0,0,0.916188600529,0.0190909090909,4,0.0,0.0,0,0.980615414068,0.0938842975207,47,0.47417789142,-0.00570247933884,32,0.0636041695295,-0.0803305785124,80,0.127060018968,0.00545454545455,2,1.0,0.0495867768595,6,0.0,0.0,0
d_james_16.txt,0.0,0.0,0,0.97307036626,0.0261509433962,14,0.0,0.0,0,0.959244775413,0.0824905660377,103,0.769151304505,0.00237735849057,52,0.362152454677,-0.0431320754717,169,0.373977358491,0.00996226415094,8,0.935613207547,0.011320754717,3,0.186799925276,0.0037358490566,3
d_james_17.txt,0.0,0.0,0,1.0,0.0377142857143,10,0.0,0.0,0,0.979690377884,0.0922142857143,64,0.922723596159,0.00542857142857,42,0.0364785823005,-0.0939285714286,96,0.34,0.00942857142857,4,0.965826086957,0.0142857142857,2,0.298162337662,0.00471428571429,2
d_james_18.txt,0.0,0.0,0,0.986288372093,0.033,4,0.0,0.0,0,0.782072871437,0.0676,21,1.0,0.0192,20,0.452363900081,-0.0372,34,0.196161290323,0.0066,1,1.0,0.02,1,0.517801954397,0.0066,1
d_james_19.txt,0.0,0.0,0,0.97114248366,0.0251428571429,5,0.0,0.0,0,1.0,0.120285714286,50,0.942440550159,0.0072380952381,26,0.0677068204954,-0.0792380952381,75,0.178814456756,0.00628571428571,2,0.878551020408,0.00952380952381,1,0.138356374808,0.00314285714286,1
d_james_2.txt,0.0,0.0,0,0.976541708209,0.0279661016949,7,0.91,0.00559322033898,1,0.674617738234,0.0620338983051,38,0.931230256901,0.00593220338983,34,0.381479418886,-0.0422033898305,80,0.732683029749,0.0167796610169,6,0.837959322034,0.00847457627119,1,0.404971278633,0.00559322033898,2
d_james_20.txt,0.0,0.0,0,0.93,0.0198,5,0.0,0.0,0,0.547635693215,0.053,32,0.911290785078,0.0049,22,0.973257500238,-0.0004,63,0.367093333333,0.0099,3,0.9061875,0.01,1,0.153266666667,0.0033,1
d_james_3.txt,0.0,0.0,0,0.953579896494,0.0218466898955,14,0.76894934334,0.00344947735192,2,0.988282569146,0.112055749129,144,0.401509368173,-0.00766550522648,89,0.010264063274,-0.108536585366,221,0.653832752613,0.0149477351916,12,0.983727514321,0.0174216027875,5,0.422037302726,0.00574912891986,5
d_james_4.txt,0.0,0.0,0,1.0,0.0488888888889,5,0.0,0.0,0,0.981476846712,0.0959259259259,25,0.684378667698,0.000185185185185,10,0.00816219385623,-0.117222222222,38,0.5,0.0122222222222,1,0.0,0.0,0,0.0,0.0,0
d_james_5.txt,0.0,0.0,0,0.972882352941,0.0260526315789,4,0.0,0.0,0,0.942732659463,0.0789473684211,28,0.981100110677,0.0103947368421,20,0.583002369025,-0.0288157894737,58,0.0734285313919,0.00434210526316,1,0.957859649123,0.0131578947368,1,0.248584162018,0.00434210526316,1
d_james_6.txt,0.0,0.0,0,0.9804397463,0.03,3,0.0,0.0,0,0.986648025579,0.108181818182,18,0.746421336292,0.00181818181818,7,0.0928151869385,-0.0736363636364,24,0.0,0.0,0,1.0,0.030303030303,1,0.914334650856,0.02,2
d_james_7.txt,0.0,0.0,0,0.970990320179,0.0250632911392,5,0.0,0.0,0,0.983089018729,0.099746835443,31,0.474351353241,-0.00569620253165,14,0.01965737063,-0.100126582278,52,0.286347197107,0.00835443037975,2,1.0,0.0253164556962,2,0.0,0.0,0
d_james_8.txt,0.0,0.0,0,0.962559876005,0.0231210191083,8,0.0,0.0,0,0.785584870176,0.0677070063694,45,0.540439673643,-0.00375796178344,35,0.330808999168,-0.0464968152866,90,0.627255356109,0.0147133757962,7,0.988052898629,0.0191082802548,3,0.673984784856,0.0084076433121,4
d_james_9.txt,0.0,0.0,0,0.513380131591,0.01,1,0.0,0.0,0,0.337230127461,0.0442424242424,10,0.0758183214635,-0.019696969697,8,0.613210510958,-0.0269696969697,17,0.848388925223,0.02,2,1.0,0.030303030303,1,0.74,0.01,1
d_monaco_1.txt,0.0,0.0,0,0.973363739699,0.0263043478261,9,0.0,0.0,0,0.911048222129,0.0760144927536,51,0.473565537673,-0.00572463768116,29,0.147718538785,-0.0634782608696,79,0.491956521739,0.0119565217391,5,0.0,0.0,0,0.894772630896,0.0167391304348,7
d_monaco_10.txt,0.0,0.0,0,0.971604826546,0.0253846153846,8,0.0,0.0,0,0.884477903107,0.0736686390533,65,0.854115877256,0.00372781065089,44,0.131265152967,-0.0670414201183,107,0.357007085981,0.00976331360947,5,1.0,0.0236686390533,4,0.613398011594,0.00781065088757,4
d_monaco_11.txt,0.0,0.0,0,0.835533108866,0.0166666666667,4,0.7532996633,0.00333333333333,1,0.588877361334,0.0567676767677,34,0.660086239919,-0.00040404040404,21,0.27631438576,-0.0510101010101,55,0.0514500683995,0.00333333333333,1,1.0,0.020202020202,2,0.74,0.01,3
d_monaco_12.txt,0.0,0.0,0,0.946911431309,0.0210638297872,3,0.0,0.0,0,1.0,0.116808510638,26,0.0945453394124,-0.0174468085106,10,0.0,-0.167446808511,32,0.22,0.00702127659574,1,1.0,0.0425531914894,2,0.552537691983,0.00702127659574,1
d_monaco_13.txt,0.0,0.0,0,0.806031042129,0.0160975609756,4,0.0,0.0,0,0.985305507988,0.105,42,0.715355680584,0.000853658536585,19,0.00803545920456,-0.117804878049,59,0.0621608231707,0.0040243902439,1,0.948115299335,0.0121951219512,1,0.838173354314,0.0120731707317,3
