Filename,emotion_tone_Anger_normalized_score,emotion_tone_Anger_raw_score,emotion_tone_Anger_word_count,emotion_tone_Cheerfulness_normalized_score,emotion_tone_Cheerfulness_raw_score,emotion_tone_Cheerfulness_word_count,emotion_tone_Negative_normalized_score,emotion_tone_Negative_raw_score,emotion_tone_Negative_word_count,social_tone_Agreeableness_Big5_normalized_score,social_tone_Agreeableness_Big5_raw_score,social_tone_Agreeableness_Big5_word_count,social_tone_Conscientiousness_Big5_normalized_score,social_tone_Conscientiousness_Big5_raw_score,social_tone_Conscientiousness_Big5_word_count,social_tone_Openness_Big5_normalized_score,social_tone_Openness_Big5_raw_score,social_tone_Openness_Big5_word_count,writing_tone_Analytical_normalized_score,writing_tone_Analytical_raw_score,writing_tone_Analytical_word_count,writing_tone_Confident_normalized_score,writing_tone_Confident_raw_score,writing_tone_Confident_word_count,writing_tone_Tentative_normalized_score,writing_tone_Tentative_raw_score,writing_tone_Tentative_word_count
d_hilton_1.txt,0.956234437026,0.00367647058824,1,0.415376915472,0.00849264705882,5,0.878735294118,0.00485294117647,4,0.978009278419,0.0910661764706,121,0.336670924445,-0.00889705882353,88,0.0177866530432,-0.101801470588,191,0.832911626807,0.0194117647059,15,1.0,0.0294117647059,8,0.313874680307,0.00485294117647,4
d_hilton_10.txt,0.0,0.0,0,0.15333945797,0.00392857142857,1,0.0,0.0,0,0.803262083293,0.0688095238095,32,0.0818435195601,-0.0188095238095,18,0.300244018005,-0.0485714285714,49,0.26123901988,0.00785714285714,2,0.942640692641,0.0119047619048,1,0.937597402597,0.0235714285714,6
d_hilton_11.txt,0.0,0.0,0,0.116632653061,0.00336734693878,2,0.76,0.00336734693878,2,0.953541730358,0.0807653061224,94,0.550474365145,-0.0034693877551,48,0.0441599918463,-0.0893367346939,142,0.566790352505,0.0134693877551,7,0.0,0.0,0,0.16,0.00336734693878,2
d_hilton_12.txt,1.0,0.00680272108844,1,0.0,0.0,0,1.0,0.0134693877551,5,0.582564609645,0.0561904761905,60,0.0196752796753,-0.0244217687075,54,0.0122006523456,-0.106802721088,100,0.767047095761,0.0179591836735,8,1.0,0.0204081632653,3,0.861918367347,0.0134693877551,6
d_hilton_13.txt,1.0,0.0144230769231,3,0.472680655221,0.00951923076923,3,1.0,0.0111057692308,7,0.983926108046,0.101730769231,107,0.149400656814,-0.0148076923077,67,0.00682598213295,-0.123365384615,146,0.345793269231,0.00951923076923,6,0.966722408027,0.0144230769231,3,0.637481971154,0.00793269230769,5
d_hilton_14.txt,0.958081960433,0.00374531835206,1,0.0,0.0,0,0.801490375976,0.00370786516854,2,1.0,0.119925093633,137,0.125515044415,-0.0161423220974,76,0.00520365007623,-0.130823970037,200,0.843030743944,0.0197752808989,16,0.411785268414,0.00374531835206,1,0.184283012571,0.00370786516854,3
d_hilton_15.txt,1.0,0.00892857142857,7,0.356303146259,0.0071556122449,10,0.982570770244,0.00841836734694,16,0.982506965489,0.0983673469388,375,0.0516580403246,-0.0230867346939,260,0.0150119495912,-0.104285714286,561,0.932885292048,0.0256760204082,58,0.418401360544,0.00382653061224,3,0.745285714286,0.0101020408163,24
d_hilton_16.txt,1.0,0.008,1,0.552090967742,0.01056,2,1.0,0.01584,4,0.832054968585,0.06984,63,0.0522538795181,-0.02304,38,0.0364920953831,-0.09392,98,0.546633333333,0.0132,5,0.802834285714,0.008,1,0.76488,0.01056,4
d_hilton_17.txt,0.0,0.0,0,0.0,0.0,0,1.0,0.0127906976744,3,0.97610762832,0.0897674418605,54,0.152788392265,-0.0145736434109,41,0.0574866381676,-0.082480620155,83,0.765513416816,0.0179069767442,6,0.0,0.0,0,0.885912144703,0.0153488372093,5
d_hilton_18.txt,1.0,0.0173913043478,2,0.609199084668,0.0114782608696,2,1.0,0.014347826087,4,0.913140041877,0.076347826087,61,0.00484866030276,-0.0309565217391,43,0.0392448473886,-0.0921739130435,85,1.0,0.0315652173913,11,0.98364981577,0.0173913043478,2,0.420726342711,0.00573913043478,2
